city,timestamp,temperature_celsius,pressure_mb,humidity
New Delhi,2025-01-01 16:00:00,20.8,1015.0,22
New Delhi,2025-01-02 15:45:00,22.3,1015.0,22
New Delhi,2025-01-03 16:15:00,22.7,1015.0,27
New Delhi,2025-01-04 15:45:00,26.0,1012.0,20
New Delhi,2025-01-05 15:45:00,25.4,1012.0,30
New Delhi,2025-01-06 16:00:00,14.4,1017.0,82
New Delhi,2025-01-07 16:15:00,16.1,1016.0,68
New Delhi,2025-01-08 16:00:00,20.2,1015.0,35
New Delhi,2025-01-09 15:30:00,20.0,1018.0,49
New Delhi,2025-01-10 16:30:00,17.4,1019.0,63
New Delhi,2025-01-11 16:00:00,14.3,1017.0,88
New Delhi,2025-01-12 15:15:00,15.0,1019.0,82
New Delhi,2025-01-13 15:30:00,16.3,1017.0,72
New Delhi,2025-01-14 16:30:00,19.3,1018.0,56
New Delhi,2025-01-15 16:00:00,17.1,1019.0,83
New Delhi,2025-01-16 15:30:00,18.3,1021.0,64
New Delhi,2025-01-17 16:00:00,15.3,1019.0,77
New Delhi,2025-01-18 15:45:00,19.2,1017.0,60
New Delhi,2025-01-19 15:30:00,24.4,1016.0,47
New Delhi,2025-01-20 16:00:00,23.4,1014.0,50
New Delhi,2025-01-21 16:00:00,22.3,1013.0,43
New Delhi,2025-01-22 15:45:00,23.1,1013.0,41
New Delhi,2025-01-23 16:00:00,23.4,1015.0,31
New Delhi,2025-01-24 16:00:00,22.2,1015.0,35
New Delhi,2025-01-25 15:45:00,22.4,1014.0,25
New Delhi,2025-01-26 15:45:00,22.2,1013.0,29
New Delhi,2025-01-27 16:00:00,22.2,1012.0,27
New Delhi,2025-01-28 16:30:00,23.2,1012.0,31
New Delhi,2025-01-29 16:00:00,24.1,1013.0,31
New Delhi,2025-01-30 15:45:00,25.4,1009.0,41
New Delhi,2025-01-31 16:00:00,24.3,1010.0,50
New Delhi,2025-02-01 16:00:00,23.2,1013.0,65
New Delhi,2025-02-02 15:45:00,21.3,1015.0,60
New Delhi,2025-02-03 16:00:00,23.3,1014.0,31
New Delhi,2025-02-04 16:00:00,23.2,1013.0,50
New Delhi,2025-02-05 16:00:00,22.3,1015.0,29
New Delhi,2025-02-06 16:00:00,22.2,1017.0,27
New Delhi,2025-02-07 16:00:00,21.2,1016.0,26
New Delhi,2025-02-08 16:00:00,24.1,1014.0,22
New Delhi,2025-02-09 15:45:00,26.3,1013.0,23
New Delhi,2025-02-10 16:00:00,26.2,1014.0,28
New Delhi,2025-02-11 16:00:00,27.2,1012.0,28
New Delhi,2025-02-12 15:45:00,25.3,1014.0,24
New Delhi,2025-02-13 15:45:00,23.4,1014.0,27
New Delhi,2025-02-14 15:30:00,25.3,1012.0,22
New Delhi,2025-02-15 15:45:00,26.0,1010.0,23
New Delhi,2025-02-16 15:45:00,27.3,1011.0,25
New Delhi,2025-02-17 15:45:00,27.4,1015.0,26
New Delhi,2025-02-18 15:30:00,27.0,1013.0,25
New Delhi,2025-02-19 15:45:00,26.3,1011.0,28
New Delhi,2025-02-20 15:30:00,25.4,1013.0,44
New Delhi,2025-02-21 15:30:00,24.3,1016.0,50
New Delhi,2025-02-22 15:30:00,23.2,1016.0,41
New Delhi,2025-02-23 15:30:00,25.2,1017.0,36
New Delhi,2025-02-24 15:30:00,25.1,1017.0,39
New Delhi,2025-02-25 15:30:00,27.3,1019.0,32
New Delhi,2025-02-26 15:30:00,30.2,1017.0,33
New Delhi,2025-02-27 15:15:00,28.5,1012.0,23
New Delhi,2025-02-28 15:30:00,25.1,1011.0,54
New Delhi,2025-03-01 15:15:00,26.3,1013.0,54
New Delhi,2025-03-02 15:30:00,28.8,1009.0,8
New Delhi,2025-03-03 15:30:00,29.2,1010.0,23
New Delhi,2025-03-04 15:00:00,26.2,1013.0,34
New Delhi,2025-03-05 15:15:00,24.3,1013.0,22
New Delhi,2025-03-06 15:15:00,27.0,1012.0,16
New Delhi,2025-03-07 15:15:00,28.0,1010.0,22
New Delhi,2025-03-08 15:15:00,29.2,1008.0,23
New Delhi,2025-03-09 15:15:00,31.0,1012.0,24
New Delhi,2025-03-10 15:15:00,31.1,1016.0,27
New Delhi,2025-03-11 15:15:00,33.4,1013.0,24
New Delhi,2025-03-12 15:15:00,32.1,1008.0,28
New Delhi,2025-03-13 15:15:00,32.1,1007.0,30
New Delhi,2025-03-14 15:15:00,33.0,1009.0,19
New Delhi,2025-03-15 15:15:00,31.0,1010.0,31
New Delhi,2025-03-16 15:30:00,30.3,1011.0,25
New Delhi,2025-03-17 15:15:00,28.4,1013.0,37
New Delhi,2025-03-18 15:15:00,29.3,1012.0,27
New Delhi,2025-03-19 15:00:00,31.4,1013.0,22
New Delhi,2025-03-20 15:15:00,32.2,1014.0,18
New Delhi,2025-03-21 15:00:00,31.2,1014.0,24
New Delhi,2025-03-22 15:00:00,30.2,1013.0,31
New Delhi,2025-03-23 15:15:00,32.4,1014.0,24
New Delhi,2025-03-24 15:00:00,34.1,1013.0,14
New Delhi,2025-03-25 14:45:00,36.1,1009.0,16
New Delhi,2025-03-26 14:45:00,37.2,1007.0,13
New Delhi,2025-03-27 14:45:00,35.0,1007.0,19
New Delhi,2025-03-28 15:15:00,31.0,1010.0,12
New Delhi,2025-03-29 14:45:00,28.4,1010.0,19
New Delhi,2025-03-30 15:00:00,30.2,1011.0,17
New Delhi,2025-03-31 14:45:00,34.2,1011.0,12
New Delhi,2025-04-01 15:00:00,34.4,1010.0,10
New Delhi,2025-04-02 14:30:00,35.3,1011.0,12
New Delhi,2025-04-03 14:30:00,37.1,1012.0,8
New Delhi,2025-04-04 14:45:00,37.3,1011.0,11
New Delhi,2025-04-05 14:30:00,34.3,1009.0,18
New Delhi,2025-04-06 14:30:00,37.4,1008.0,16
New Delhi,2025-04-07 14:30:00,39.1,1008.0,16
New Delhi,2025-04-08 14:45:00,39.1,1010.0,15
New Delhi,2025-04-09 14:45:00,39.1,1007.0,21
New Delhi,2025-04-10 14:45:00,38.2,1003.0,21
New Delhi,2025-04-11 14:45:00,34.3,1003.0,36
New Delhi,2025-04-12 14:45:00,33.0,1007.0,30
New Delhi,2025-04-13 14:30:00,34.3,1009.0,26
New Delhi,2025-04-14 15:00:00,36.2,1009.0,24
New Delhi,2025-04-15 14:45:00,36.3,1009.0,25
New Delhi,2025-04-16 14:30:00,37.1,1008.0,26
New Delhi,2025-04-17 14:15:00,38.2,1005.0,21
New Delhi,2025-04-18 14:45:00,39.4,1003.0,26
New Delhi,2025-04-19 14:30:00,37.3,1004.0,31
New Delhi,2025-04-20 14:15:00,38.3,1004.0,26
New Delhi,2025-04-21 14:45:00,40.0,1007.0,8
New Delhi,2025-04-22 14:45:00,39.3,1008.0,7
New Delhi,2025-04-23 14:30:00,38.2,1006.0,9
New Delhi,2025-04-24 14:30:00,40.1,1004.0,7
New Delhi,2025-04-25 14:30:00,40.3,1005.0,7
New Delhi,2025-04-26 14:30:00,41.1,1004.0,7
New Delhi,2025-04-27 14:15:00,39.3,1006.0,10
New Delhi,2025-04-28 15:00:00,40.1,1004.0,14
New Delhi,2025-04-29 14:15:00,35.2,1005.0,30
New Delhi,2025-04-30 14:15:00,36.3,1007.0,33
New Delhi,2025-05-01 14:15:00,36.1,1008.0,35
New Delhi,2025-05-02 14:30:00,27.3,1011.0,62
New Delhi,2025-05-03 14:30:00,33.2,1006.0,39
New Delhi,2025-05-04 14:15:00,34.4,1004.0,39
New Delhi,2025-05-05 14:30:00,28.4,1007.0,62
New Delhi,2025-05-06 14:30:00,34.3,1006.0,30
New Delhi,2025-05-07 14:15:00,34.4,1005.0,36
New Delhi,2025-05-08 14:15:00,35.1,1005.0,37
New Delhi,2025-05-09 14:45:00,35.3,1007.0,37
New Delhi,2025-05-10 14:30:00,34.2,1006.0,44
New Delhi,2025-05-11 14:15:00,37.2,1005.0,31
New Delhi,2025-05-12 14:30:00,37.3,1004.0,27
New Delhi,2025-05-13 14:45:00,39.2,1003.0,26
New Delhi,2025-05-14 14:45:00,39.4,1004.0,24
New Delhi,2025-05-15 14:30:00,40.3,1005.0,19
New Delhi,2025-05-16 14:30:00,42.1,1003.0,17
New Delhi,2025-05-17 14:15:00,41.0,1002.0,23
New Delhi,2025-05-18 14:15:00,41.3,1002.0,22
New Delhi,2025-05-19 14:30:00,38.1,1003.0,38
New Delhi,2025-05-20 14:30:00,40.2,1000.0,34
New Delhi,2025-05-21 14:15:00,39.1,1001.0,38
New Delhi,2025-05-22 14:15:00,33.3,1003.0,47
New Delhi,2025-05-23 14:30:00,35.1,1000.0,44
New Delhi,2025-05-24 14:15:00,37.0,1000.0,42
New Delhi,2025-05-25 14:00:00,29.1,1005.0,62
New Delhi,2025-05-26 14:30:00,32.2,1003.0,63
New Delhi,2025-05-27 14:30:00,36.3,1000.0,45
New Delhi,2025-05-28 14:15:00,37.1,999.0,45
New Delhi,2025-05-29 14:15:00,37.3,996.0,42
New Delhi,2025-05-30 14:15:00,32.3,998.0,46
New Delhi,2025-05-31 14:15:00,38.2,998.0,33
New Delhi,2025-06-01 14:15:00,36.2,1000.0,39
New Delhi,2025-06-02 14:30:00,34.1,999.0,41
New Delhi,2025-06-03 14:30:00,30.0,1003.0,52
New Delhi,2025-06-04 14:15:00,32.2,1005.0,43
New Delhi,2025-06-05 14:15:00,34.2,1008.0,36
New Delhi,2025-06-06 14:15:00,37.3,1006.0,33
New Delhi,2025-06-07 14:15:00,39.2,1005.0,28
New Delhi,2025-06-08 14:15:00,42.1,1003.0,25
New Delhi,2025-06-09 14:30:00,43.0,1002.0,21
New Delhi,2025-06-10 14:15:00,43.2,1001.0,16
New Delhi,2025-06-11 14:30:00,43.1,1001.0,17
New Delhi,2025-06-12 14:15:00,41.3,1001.0,30
New Delhi,2025-06-13 14:30:00,39.1,1002.0,48
New Delhi,2025-06-14 14:30:00,41.1,999.0,38
New Delhi,2025-06-15 14:15:00,33.2,999.0,59
New Delhi,2025-06-16 14:30:00,31.3,1000.0,63
New Delhi,2025-06-17 14:30:00,35.2,999.0,56
New Delhi,2025-06-18 14:30:00,32.0,998.0,71
New Delhi,2025-06-19 14:30:00,34.2,997.0,60
New Delhi,2025-06-20 14:30:00,32.0,1000.0,71
New Delhi,2025-06-21 14:15:00,36.1,1000.0,53
New Delhi,2025-06-22 14:00:00,35.4,1000.0,60
New Delhi,2025-06-23 14:30:00,35.0,997.0,60
New Delhi,2025-06-24 14:30:00,35.1,997.0,60
New Delhi,2025-06-25 14:15:00,37.4,997.0,38
New Delhi,2025-06-26 14:30:00,36.3,1001.0,53
New Delhi,2025-06-27 14:30:00,37.3,1000.0,48
