city,timestamp,temperature_celsius,pressure_mb,humidity
Abuja,2025-04-06 10:00:00,30.1,1013.0,70
Abuja,2025-04-07 10:15:00,30.1,1012.0,62
Abuja,2025-04-08 10:15:00,31.2,1015.0,63
Abuja,2025-04-09 10:15:00,28.2,1015.0,74
Abuja,2025-04-10 10:15:00,29.2,1013.0,66
Abuja,2025-04-11 10:15:00,30.2,1013.0,66
Abuja,2025-04-12 10:15:00,28.3,1014.0,79
Abuja,2025-04-13 10:00:00,30.2,1013.0,75
Abuja,2025-04-14 10:30:00,31.1,1014.0,66
Abuja,2025-04-15 10:15:00,31.1,1014.0,66
Abuja,2025-04-16 10:00:00,30.2,1014.0,70
Abuja,2025-04-17 09:45:00,28.3,1014.0,66
Abuja,2025-04-18 10:15:00,32.2,1013.0,63
Abuja,2025-04-19 10:00:00,29.4,1012.0,75
Abuja,2025-04-20 10:00:00,29.2,1012.0,66
Abuja,2025-04-21 10:00:00,31.0,1012.0,66
Abuja,2025-04-22 10:15:00,30.3,1012.0,70
Abuja,2025-04-23 10:00:00,32.4,1011.0,51
Abuja,2025-04-24 09:45:00,29.8,1010.0,59
Abuja,2025-04-25 10:00:00,31.2,1011.0,66
Abuja,2025-04-26 10:00:00,28.3,1012.0,79
Abuja,2025-04-27 09:45:00,27.1,1011.0,84
Abuja,2025-04-28 10:30:00,30.1,1012.0,70
Abuja,2025-04-29 09:45:00,27.0,1012.0,62
Abuja,2025-04-30 09:45:00,28.1,1011.0,70
Abuja,2025-05-01 09:45:00,28.4,1012.0,79
Abuja,2025-05-02 10:00:00,27.3,1014.0,79
Abuja,2025-05-03 10:00:00,27.3,1015.0,84
Abuja,2025-05-04 09:45:00,28.4,1014.0,79
Abuja,2025-05-05 10:00:00,30.3,1014.0,66
Abuja,2025-05-06 10:00:00,29.0,1015.0,75
Abuja,2025-05-07 09:45:00,30.2,1015.0,70
Abuja,2025-05-08 09:45:00,29.3,1014.0,70
Abuja,2025-05-09 10:15:00,31.3,1014.0,66
Abuja,2025-05-10 10:00:00,28.1,1016.0,79
Abuja,2025-05-11 09:45:00,29.0,1017.0,75
Abuja,2025-05-12 10:15:00,30.2,1015.0,66
Abuja,2025-05-13 10:15:00,28.2,1013.0,79
Abuja,2025-05-14 10:15:00,28.0,1013.0,74
Abuja,2025-05-15 10:00:00,22.4,1015.0,88
Abuja,2025-05-16 10:00:00,28.0,1013.0,74
Abuja,2025-05-17 09:45:00,25.7,1013.0,80
Abuja,2025-05-18 09:45:00,26.3,1013.0,74
Abuja,2025-05-19 10:00:00,28.2,1014.0,79
Abuja,2025-05-20 10:00:00,23.1,1014.0,89
Abuja,2025-05-21 09:45:00,27.3,1015.0,70
Abuja,2025-05-22 09:45:00,28.3,1016.0,79
Abuja,2025-05-23 10:00:00,26.3,1014.0,84
Abuja,2025-05-24 09:45:00,26.7,1014.0,75
Abuja,2025-05-25 09:30:00,27.1,1017.0,79
Abuja,2025-05-26 10:00:00,28.3,1016.0,74
Abuja,2025-05-27 10:00:00,26.1,1016.0,89
Abuja,2025-05-28 09:45:00,28.4,1016.0,84
Abuja,2025-05-29 09:45:00,24.3,1017.0,89
Abuja,2025-05-30 09:45:00,27.3,1017.0,84
Abuja,2025-05-31 09:45:00,29.4,1015.0,75
