city,timestamp,temp,pressure,humidity
Abuja,2024-07-26 13:30:00,25.7,1014.0,84
Abuja,2024-07-27 13:30:00,25.8,1013.0,86
Abuja,2024-07-28 13:45:00,23.6,1014.0,89
Abuja,2024-07-29 13:15:00,25.2,1014.0,85
Abuja,2024-07-30 13:15:00,25.9,1013.0,82
Abuja,2024-07-31 13:15:00,24.1,1013.0,90
Abuja,2024-08-01 13:15:00,25.2,1013.0,87
Abuja,2024-08-02 13:30:00,26.0,1013.0,81
Abuja,2024-08-03 13:30:00,25.8,1014.0,82
Abuja,2024-08-04 13:30:00,27.1,1015.0,72
Abuja,2024-08-05 13:30:00,27.6,1013.0,65
Abuja,2024-08-06 13:15:00,27.0,1012.0,72
Abuja,2024-08-07 13:00:00,24.2,1012.0,87
Abuja,2024-08-08 13:15:00,26.3,1012.0,76
Abuja,2024-08-09 13:30:00,26.9,1013.0,72
Abuja,2024-08-10 13:30:00,26.2,1013.0,75
Abuja,2024-08-11 13:30:00,26.4,1013.0,81
Abuja,2024-08-12 13:30:00,26.9,1012.0,75
Abuja,2024-08-13 13:45:00,23.7,1014.0,89
Abuja,2024-08-14 13:30:00,25.4,1014.0,83
Abuja,2024-08-15 13:15:00,28.2,1015.0,74
Abuja,2024-08-16 13:15:00,27.3,1014.0,74
Abuja,2024-08-17 13:15:00,28.1,1015.0,74
Abuja,2024-08-18 13:00:00,26.4,1017.0,84
Abuja,2024-08-19 13:30:00,25.3,1015.0,94
Abuja,2024-08-20 13:15:00,24.4,1016.0,83
Abuja,2024-08-21 13:15:00,29.1,1016.0,70
Abuja,2024-08-22 13:00:00,28.1,1016.0,74
Abuja,2024-08-23 13:15:00,24.0,1013.0,89
Abuja,2024-08-24 13:00:00,27.0,1017.0,79
Abuja,2024-08-25 13:00:00,27.3,1015.0,84
Abuja,2024-08-26 13:15:00,25.2,1013.0,83
Abuja,2024-08-27 13:15:00,28.3,1014.0,74
Abuja,2024-08-28 13:30:00,26.3,1016.0,84
Abuja,2024-08-29 13:00:00,26.1,1015.0,94
Abuja,2024-08-30 13:15:00,25.3,1013.0,89
Abuja,2024-08-31 13:00:00,26.1,1015.0,79
Abuja,2024-09-01 13:00:00,27.1,1016.0,79
Abuja,2024-09-02 13:15:00,28.2,1016.0,74
Abuja,2024-09-03 13:30:00,29.0,1014.0,75
Abuja,2024-09-04 13:00:00,26.7,1012.0,78
Abuja,2024-09-05 13:00:00,29.1,1015.0,70
Abuja,2024-09-06 13:15:00,27.2,1014.0,79
Abuja,2024-09-07 13:00:00,27.1,1016.0,79
Abuja,2024-09-08 13:15:00,29.3,1016.0,66
Abuja,2024-09-09 13:30:00,31.2,1014.0,66
Abuja,2024-09-10 13:30:00,30.4,1013.0,70
Abuja,2024-09-11 13:15:00,27.4,1015.0,79
Abuja,2024-09-12 13:15:00,30.3,1015.0,66
Abuja,2024-09-13 13:30:00,30.1,1014.0,70
Abuja,2024-09-14 13:30:00,29.2,1016.0,75
Abuja,2024-09-15 13:00:00,30.2,1015.0,70
Abuja,2024-09-16 12:15:00,31.2,1015.0,71
Abuja,2024-09-17 12:00:00,28.3,1016.0,74
Abuja,2024-09-18 11:45:00,26.0,1015.0,89
Abuja,2024-09-19 11:45:00,27.1,1016.0,79
Abuja,2024-09-20 11:45:00,28.3,1015.0,79
Abuja,2024-09-21 12:00:00,27.3,1013.0,84
Abuja,2024-09-22 11:30:00,28.4,1014.0,79
Abuja,2024-09-23 10:45:00,27.3,1016.0,84
Abuja,2024-09-24 10:45:00,25.2,1015.0,79
Abuja,2024-09-25 10:30:00,29.0,1016.0,66
Abuja,2024-09-26 10:30:00,27.1,1015.0,84
Abuja,2024-09-27 11:00:00,25.1,1016.0,89
Abuja,2024-09-28 11:00:00,27.0,1016.0,74
Abuja,2024-09-29 10:30:00,27.4,1016.0,84
Abuja,2024-09-30 10:30:00,28.0,1014.0,79
Abuja,2024-10-01 11:00:00,27.5,1011.0,75
Abuja,2024-10-02 10:30:00,26.3,1012.0,84
Abuja,2024-10-03 10:30:00,27.1,1013.0,79
Abuja,2024-10-04 10:45:00,25.4,1015.0,89
Abuja,2024-10-05 10:30:00,22.7,1016.0,96
Abuja,2024-10-06 10:15:00,26.5,1016.0,77
Abuja,2024-10-07 10:45:00,26.3,1016.0,84
Abuja,2024-10-08 10:45:00,26.3,1018.0,74
Abuja,2024-10-09 10:45:00,28.4,1017.0,70
Abuja,2024-10-10 10:45:00,28.4,1016.0,79
Abuja,2024-10-11 10:45:00,29.2,1015.0,75
Abuja,2024-10-12 10:45:00,26.3,1016.0,84
Abuja,2024-10-13 10:30:00,24.2,1015.0,87
Abuja,2024-10-14 10:30:00,23.3,1017.0,92
Abuja,2024-10-15 10:30:00,25.4,1016.0,83
Abuja,2024-10-16 10:30:00,28.0,1016.0,79
Abuja,2024-10-17 10:30:00,27.3,1017.0,84
Abuja,2024-10-18 10:30:00,25.3,1016.0,82
Abuja,2024-10-19 10:30:00,29.4,1015.0,75
Abuja,2024-10-20 10:30:00,28.3,1015.0,79
Abuja,2024-10-21 10:15:00,25.7,1015.0,83
Abuja,2024-10-22 10:15:00,27.2,1015.0,84
Abuja,2024-10-23 10:30:00,27.4,1015.0,89
Abuja,2024-10-24 10:15:00,29.1,1014.0,79
Abuja,2024-10-25 10:15:00,29.2,1015.0,70
Abuja,2024-10-26 10:15:00,29.2,1014.0,75
Abuja,2024-10-27 10:15:00,30.3,1014.0,70
Abuja,2024-10-28 10:15:00,29.4,1013.0,66
Abuja,2024-10-29 10:00:00,29.1,1014.0,70
Abuja,2024-10-30 10:00:00,29.1,1014.0,79
Abuja,2024-10-31 10:00:00,29.1,1014.0,75
Abuja,2024-11-01 10:15:00,31.2,1014.0,59
Abuja,2024-11-02 10:15:00,30.0,1014.0,59
Abuja,2024-11-03 10:15:00,28.7,1014.0,36
Abuja,2024-11-04 10:00:00,28.2,1015.0,51
Abuja,2024-11-05 10:00:00,29.9,1012.0,29
Abuja,2024-11-06 10:00:00,29.8,1011.0,43
Abuja,2024-11-07 10:00:00,30.0,1013.0,40
Abuja,2024-11-08 10:00:00,28.2,1014.0,55
Abuja,2024-11-09 10:00:00,29.3,1014.0,70
Abuja,2024-11-10 09:45:00,28.3,1015.0,51
Abuja,2024-11-11 10:00:00,28.2,1014.0,62
Abuja,2024-11-12 10:00:00,28.3,1013.0,84
Abuja,2024-11-13 10:00:00,29.4,1013.0,45
Abuja,2024-11-14 10:15:00,31.3,1013.0,49
Abuja,2024-11-15 10:00:00,30.4,1013.0,33
Abuja,2024-11-16 09:45:00,30.3,1013.0,31
Abuja,2024-11-17 09:45:00,27.1,1013.0,45
Abuja,2024-11-18 09:45:00,25.0,1014.0,54
Abuja,2024-11-19 09:45:00,27.5,1013.0,26
Abuja,2024-11-20 09:45:00,29.1,1015.0,37
Abuja,2024-11-21 09:30:00,29.4,1014.0,37
Abuja,2024-11-22 09:45:00,27.2,1015.0,58
Abuja,2024-11-23 10:00:00,28.2,1016.0,42
Abuja,2024-11-24 09:45:00,30.2,1016.0,35
Abuja,2024-11-25 09:30:00,27.8,1014.0,20
Abuja,2024-11-26 09:45:00,27.0,1015.0,39
Abuja,2024-11-27 09:45:00,27.0,1016.0,37
Abuja,2024-11-28 12:00:00,32.2,1016.0,28
Abuja,2024-11-29 11:45:00,33.2,1017.0,30
Abuja,2024-11-30 11:15:00,33.3,1014.0,22
Abuja,2024-12-01 11:45:00,32.2,1014.0,28
Abuja,2024-12-02 11:30:00,33.4,1014.0,30
Abuja,2024-12-03 11:30:00,32.2,1014.0,30
Abuja,2024-12-04 11:15:00,33.3,1014.0,36
Abuja,2024-12-05 11:45:00,33.4,1015.0,26
Abuja,2024-12-06 11:30:00,32.1,1014.0,28
Abuja,2024-12-07 11:45:00,33.2,1014.0,30
Abuja,2024-12-08 11:30:00,32.4,1014.0,21
Abuja,2024-12-09 12:00:00,33.4,1014.0,28
Abuja,2024-12-10 12:00:00,33.2,1013.0,28
Abuja,2024-12-11 11:45:00,35.1,1013.0,22
Abuja,2024-12-12 12:00:00,34.0,1013.0,30
Abuja,2024-12-13 12:00:00,35.1,1014.0,23
Abuja,2024-12-14 12:00:00,34.4,1014.0,19
Abuja,2024-12-15 11:15:00,31.9,1012.0,12
Abuja,2024-12-16 11:45:00,33.3,1015.0,26
Abuja,2024-12-17 11:45:00,32.2,1015.0,28
Abuja,2024-12-18 12:00:00,34.6,1012.0,11
Abuja,2024-12-19 11:30:00,30.3,1014.0,13
Abuja,2024-12-20 11:15:00,30.4,1015.0,15
Abuja,2024-12-21 11:45:00,31.1,1014.0,17
Abuja,2024-12-22 10:45:00,29.6,1014.0,21
Abuja,2024-12-23 11:45:00,32.6,1012.0,19
Abuja,2024-12-24 11:15:00,33.0,1012.0,18
Abuja,2024-12-25 11:15:00,31.4,1013.0,18
Abuja,2024-12-26 11:30:00,32.5,1013.0,17
Abuja,2024-12-27 11:00:00,32.1,1015.0,28
Abuja,2024-12-28 11:45:00,32.3,1014.0,32
Abuja,2024-12-29 11:15:00,33.2,1013.0,13
Abuja,2024-12-30 11:30:00,32.1,1015.0,34
Abuja,2024-12-31 11:30:00,34.4,1014.0,22
