city,timestamp,temperature_celsius,pressure_mb,humidity
Madrid,2025-01-01 11:30:00,6.4,1031.0,70
Madrid,2025-01-02 12:00:00,7.1,1030.0,68
Madrid,2025-01-03 11:45:00,5.3,1027.0,87
Madrid,2025-01-04 11:15:00,5.3,1025.0,100
Madrid,2025-01-05 11:15:00,7.1,1015.0,93
Madrid,2025-01-06 10:45:00,8.2,1007.0,93
Madrid,2025-01-07 11:45:00,5.2,1022.0,81
Madrid,2025-01-08 11:30:00,7.2,1020.0,87
Madrid,2025-01-09 11:00:00,10.2,1023.0,94
Madrid,2025-01-10 12:00:00,7.3,1029.0,100
Madrid,2025-01-11 11:30:00,13.4,1027.0,88
Madrid,2025-01-12 11:30:00,7.3,1030.0,70
Madrid,2025-01-13 11:00:00,5.2,1028.0,52
Madrid,2025-01-14 11:15:00,5.1,1031.0,30
Madrid,2025-01-15 11:15:00,2.4,1029.0,51
Madrid,2025-01-16 11:15:00,7.1,1023.0,45
Madrid,2025-01-17 11:30:00,6.2,1029.0,61
Madrid,2025-01-18 11:30:00,4.2,1027.0,65
Madrid,2025-01-19 11:00:00,2.0,1021.0,69
Madrid,2025-01-20 10:45:00,5.4,1018.0,93
Madrid,2025-01-21 11:30:00,7.3,1014.0,100
Madrid,2025-01-22 11:15:00,10.1,1010.0,87
Madrid,2025-01-23 11:30:00,10.3,1017.0,100
Madrid,2025-01-24 11:30:00,10.1,1021.0,100
Madrid,2025-01-25 11:30:00,8.1,1017.0,100
Madrid,2025-01-26 11:15:00,8.3,1020.0,87
Madrid,2025-01-27 11:30:00,12.1,1010.0,94
Madrid,2025-01-28 12:00:00,6.3,1019.0,87
Madrid,2025-01-29 11:30:00,5.4,1019.0,93
Madrid,2025-01-30 11:15:00,7.3,1019.0,61
Madrid,2025-01-31 11:30:00,6.2,1029.0,56
Madrid,2025-02-01 11:30:00,5.1,1024.0,70
Madrid,2025-02-02 11:15:00,6.3,1020.0,65
Madrid,2025-02-03 11:30:00,6.0,1024.0,65
Madrid,2025-02-04 11:30:00,7.2,1029.0,61
Madrid,2025-02-05 11:30:00,7.1,1034.0,61
Madrid,2025-02-06 11:30:00,7.3,1030.0,57
Madrid,2025-02-07 11:15:00,5.1,1019.0,75
Madrid,2025-02-08 11:30:00,7.4,1022.0,70
Madrid,2025-02-09 11:30:00,6.3,1027.0,87
Madrid,2025-02-10 11:30:00,10.1,1022.0,76
Madrid,2025-02-11 11:15:00,8.4,1019.0,81
Madrid,2025-02-12 11:15:00,9.3,1016.0,76
Madrid,2025-02-13 11:30:00,9.4,1022.0,71
Madrid,2025-02-14 11:00:00,9.0,1021.0,76
Madrid,2025-02-15 11:15:00,9.1,1016.0,76
Madrid,2025-02-16 11:15:00,11.0,1016.0,58
Madrid,2025-02-17 11:15:00,8.3,1018.0,93
Madrid,2025-02-18 11:15:00,11.0,1014.0,66
Madrid,2025-02-19 11:15:00,11.1,1021.0,76
Madrid,2025-02-20 11:00:00,9.1,1028.0,100
Madrid,2025-02-21 11:00:00,10.0,1023.0,82
