city,temp,humidity,pressure,timestamp
Madrid,27.63,41,1017,2025-07-02T10:51:17.412381Z
Madrid,27.17,40,1017,2025-07-02T10:56:31.105638Z
Madrid,34.29,28,1014,2025-07-02T15:21:49.103654Z
Madrid,34.19,28,1014,2025-07-02T15:27:31.265385Z
Madrid,36.29,16,1014,2025-07-02T15:38:42.914119Z
Madrid,36.29,16,1014,2025-07-02T15:46:46.285213Z
