city,timestamp,temperature_celsius,pressure_mb,humidity
Paris,2025-01-01 12:15:00,7.2,1021.0,82
Paris,2025-01-02 11:15:00,3.2,1016.0,100
Paris,2025-01-03 11:00:00,0.3,1025.0,100
Paris,2025-01-04 12:00:00,2.1,1018.0,58
Paris,2025-01-05 11:15:00,12.1,999.0,88
Paris,2025-01-06 11:30:00,11.4,984.0,94
Paris,2025-01-07 11:00:00,6.3,1005.0,70
Paris,2025-01-08 11:30:00,4.1,1004.0,100
Paris,2025-01-09 11:30:00,2.4,1003.0,100
Paris,2025-01-10 11:45:00,4.2,1019.0,93
Paris,2025-01-11 11:30:00,0.0,1028.0,86
Paris,2025-01-12 11:30:00,2.2,1040.0,100
Paris,2025-01-13 11:45:00,2.3,1041.0,75
Paris,2025-01-14 12:45:00,2.2,1037.0,44
Paris,2025-01-15 11:30:00,4.4,1035.0,100
Paris,2025-01-16 10:15:00,4.1,1035.0,100
Paris,2025-01-17 11:30:00,0.1,1037.0,100
Paris,2025-01-18 11:15:00,1.1,1030.0,93
Paris,2025-01-19 10:15:00,-0.8,1023.0,100
Paris,2025-01-20 11:30:00,-0.6,1020.0,93
Paris,2025-01-21 11:30:00,-0.7,1016.0,100
Paris,2025-01-22 11:15:00,7.0,1005.0,100
Paris,2025-01-23 11:30:00,7.2,1012.0,76
Paris,2025-01-24 11:30:00,9.3,1005.0,87
Paris,2025-01-25 11:15:00,9.3,1007.0,93
Paris,2025-01-26 11:15:00,3.2,1007.0,93
Paris,2025-01-27 11:30:00,10.3,994.0,71
Paris,2025-01-28 12:00:00,9.0,993.0,87
Paris,2025-01-29 11:30:00,8.3,1008.0,87
Paris,2025-01-30 11:15:00,8.1,1015.0,93
Paris,2025-01-31 11:30:00,3.3,1029.0,93
Paris,2025-02-01 11:30:00,3.3,1030.0,87
Paris,2025-02-02 11:15:00,2.2,1022.0,87
Paris,2025-02-03 11:30:00,3.3,1028.0,87
Paris,2025-02-04 11:30:00,0.1,1029.0,100
Paris,2025-02-05 11:30:00,5.2,1039.0,100
Paris,2025-02-06 11:15:00,3.0,1039.0,93
Paris,2025-02-07 11:30:00,3.3,1020.0,81
Paris,2025-02-08 11:30:00,5.0,1019.0,75
Paris,2025-02-09 11:15:00,6.2,1026.0,93
Paris,2025-02-10 11:30:00,5.4,1019.0,93
Paris,2025-02-11 11:15:00,4.2,1020.0,93
Paris,2025-02-12 11:15:00,4.2,1018.0,81
Paris,2025-02-13 11:15:00,5.2,1021.0,87
Paris,2025-02-14 11:00:00,1.2,1026.0,80
Paris,2025-02-15 11:15:00,1.0,1022.0,80
Paris,2025-02-16 11:15:00,3.1,1018.0,75
Paris,2025-02-17 11:15:00,2.1,1021.0,75
Paris,2025-02-18 11:15:00,2.3,1020.0,80
Paris,2025-02-19 11:15:00,5.2,1018.0,70
Paris,2025-02-20 11:00:00,9.1,1022.0,100
Paris,2025-02-21 11:00:00,13.0,1018.0,77
Paris,2025-02-22 11:15:00,11.1,1014.0,94
Paris,2025-02-23 11:15:00,10.3,1029.0,94
Paris,2025-02-24 11:00:00,12.1,1019.0,77
Paris,2025-02-25 11:00:00,9.4,1010.0,100
Paris,2025-02-26 11:00:00,8.4,1021.0,87
Paris,2025-02-27 10:45:00,7.3,1020.0,81
Paris,2025-02-28 11:00:00,8.2,1027.0,71
Paris,2025-03-01 10:45:00,4.3,1031.0,93
Paris,2025-03-02 11:00:00,6.3,1033.0,70
Paris,2025-03-03 10:45:00,6.1,1029.0,75
Paris,2025-03-04 10:30:00,5.4,1026.0,81
Paris,2025-03-05 10:45:00,9.3,1025.0,71
Paris,2025-03-06 10:45:00,11.1,1019.0,54
Paris,2025-03-07 10:45:00,14.3,1016.0,44
Paris,2025-03-08 10:45:00,14.3,1009.0,51
Paris,2025-03-09 10:30:00,13.2,1002.0,54
Paris,2025-03-10 10:45:00,11.1,1001.0,94
Paris,2025-03-11 10:45:00,8.3,1003.0,100
Paris,2025-03-12 10:45:00,5.3,1003.0,81
Paris,2025-03-13 10:45:00,6.1,1000.0,75
Paris,2025-03-14 10:45:00,5.2,1007.0,81
Paris,2025-03-15 10:45:00,4.1,1016.0,70
