city,lat,lon,month,year,temp,humidity,rain
Dusseldorf,51.2217,6.7762,7,2025,13.94,81,
Dusseldorf,51.2217,6.7762,7,2025,13.72,81,
Dusseldorf,51.2217,6.7762,7,2025,13.37,85,0.0
Dusseldorf,51.2217,6.7762,7,2025,12.89,86,0.0
Dusseldorf,51.2217,6.7762,7,2025,12.98,86,0.0
Dusseldorf,51.2217,6.7762,7,2025,13.19,86,0.0
Dusseldorf,51.2217,6.7762,7,2025,18.28,68,0.0
Dusseldorf,51.2217,6.7762,7,2025,19.92,53,0.0
Dusseldorf,51.2217,6.7762,7,2025,20.05,48,0.0
