city,lat,lon,month,year,rain,temp,humidity
Munich,48.1374,11.5755,7,2025,0.26,16.95,71
Munich,48.1374,11.5755,7,2025,0.11,16.62,72
Munich,48.1374,11.5755,7,2025,0.0,16.07,77
