city,lat,lon,month,year,rain,temp,humidity
Berlin,52.5244,13.4105,7,2025,0.0,21.01,68
Berlin,52.5244,13.4105,7,2025,0.0,20.85,68
Berlin,52.5244,13.4105,7,2025,0.0,20.14,69
