city,lat,lon,month,year,rain,temp,humidity
Cologne,50.9333,6.95,7,2025,0.0,28.41,28
Cologne,50.9333,6.95,7,2025,0.0,24.13,33
Cologne,50.9333,6.95,7,2025,0.0,23.13,35
Cologne,50.9333,6.95,7,2025,0.0,23.22,36
