city,lat,lon,month,year,rain,temp,humidity
Dusseldorf,51.2217,6.7762,7,2025,0.77,25.24,35
Dusseldorf,51.2217,6.7762,7,2025,0.0,24.95,29
Dusseldorf,51.2217,6.7762,7,2025,0.0,23.87,35
