city,lat,lon,month,year,rain,temp,humidity
Dresden,51.0509,13.7383,7,2025,0.0,32.07,25
Dresden,51.0509,13.7383,7,2025,0.0,28.49,31
Dresden,51.0509,13.7383,7,2025,0.0,27.84,37
Dresden,51.0509,13.7383,7,2025,0.0,26.47,35
Dresden,51.0509,13.7383,7,2025,0.0,26.73,36
