city,lat,lon,month,year,rain,temp,humidity
Hamburg,53.55,10,7,2025,0.0,22.04,48
Hamburg,53.55,10,7,2025,0.0,19.91,69
Hamburg,53.55,10,7,2025,0.0,19.87,69
Hamburg,53.55,10,7,2025,0.0,19.87,70
